gene	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
Pame_15107.t1	0.086613947	1.711411206	0.963335767	0.524101799	0.759420907	2.117665125	0.663432977	0.48714776	0.343208816	0.997151474	5.486807675	6.286415449	6.467352853	6.148555896	5.948131241	6.255158902	5.964352421	6.273523349	6.20278403	6.124801648	6.680774425	6.459634893	6.216460686	5.894972936	6.424814621	6.239881074	6.046569636	6.147373866	5.72030583	6.316285153	5.94618577	6.564870467	6.387391838	5.516361907	6.471504519	6.158896432	6.499010317	6.434713286	6.096930159	6.539197593	6.015490879	6.224590212	6.052824507	5.653808121	5.602433125	5.95419631	6.30973281	6.801404431	6.588662173	6.651025852
Pame_15108.t1	3.336590464	4.987780163	4.994846698	4.094785	4.647095728	5.320361921	4.706828896	4.377262597	4.127798338	4.794629006	6.441757345	5.358533407	5.684995418	5.92863799	5.327047781	5.768729534	4.861384722	5.922792504	5.5857828	5.59776356	6.376246966	6.442041115	5.565709882	5.655254501	5.787022312	6.44965381	6.093817898	5.952289297	5.835461792	5.664639276	5.960143298	5.871621906	6.759821621	4.70096676	6.318421695	5.434995109	6.226211791	6.858950757	5.742917042	6.222325438	5.734799024	6.38003328	5.688720289	5.493506439	5.678238144	4.531874232	6.523486683	3.649029065	6.277834149	5.987532343
Pame_15109.t1	2.315632886	1.717885856	1.42368573	0.63388313	1.878183861	1.044813751	1.755810532	1.194068136	1.089586283	1.900196372	6.407884655	7.765534746	7.238184974	6.576963465	5.386873011	6.262996835	5.53407717	6.560366465	6.368846906	6.304770207	6.398497451	6.551040681	7.581780557	6.327108877	6.49689531	7.358405054	6.207875286	6.380518209	7.003107462	5.552816625	8.280394971	6.522628607	7.409059927	6.011450912	7.825022364	7.804944123	8.440545303	7.920954225	6.517338692	6.966638107	7.077574148	7.125960997	6.171817297	6.188294095	5.453260755	7.559973549	7.391106081	4.138085403	7.599897969	7.247376906
Pame_15110.t1	0.056797142	0.231119012	0.618439773	0.845748559	0.057837019	0.134224883	0.649554761	0.376941561	0.697012246	0.251429464	1.874608135	1.646503701	2.320299816	1.746114947	1.317790288	1.920461001	0.846111355	2.246803292	1.32489699	1.355715447	2.914398049	1.905158322	1.137365805	1.839346917	1.793845954	2.996672557	2.359526793	2.179902722	1.200472966	1.369438565	1.654618845	1.477045201	3.294200193	0.841666438	2.108414055	1.668282542	2.811201785	3.492391602	1.783209374	0.935237197	1.651857653	2.473953117	1.4654678	1.531863006	2.123010578	1.155794559	2.857236571	0.605705768	2.29252263	2.106100366
Pame_15118.t1	4.380480113	3.946553085	3.098203932	2.490870447	3.419456642	3.964832946	3.688963611	3.181921489	2.788800537	3.581339195	0.838493581	2.36699916	2.39291636	2.394500423	1.326617879	2.302602736	2.205267382	3.223013162	2.459602109	2.873760056	2.109958911	2.787204675	2.745377184	3.366880298	2.926936866	2.749165234	3.749791677	1.658403448	2.636202335	3.104774435	2.35990344	2.601413654	2.298282931	3.118173646	3.454235127	3.005349681	2.836544259	2.569571293	3.117119845	3.425036263	3.492148017	3.505420961	3.454489145	3.431545408	3.655054099	2.743135772	2.990239687	3.725152181	3.85429493	3.674404154
Pame_15119.t1	4.129588012	4.098276373	3.776314585	3.952380164	3.818727878	4.092385057	4.080811133	3.890329949	3.987002455	3.816835188	2.086821124	3.136468675	3.041030909	3.322355069	2.501135924	3.429649437	3.098798509	2.872344169	3.135838546	2.859104864	3.031797457	3.144395577	3.18995736	3.465700261	3.581351247	3.568032105	3.477923368	3.417415084	3.572586549	3.295376266	3.428853913	3.579397405	3.6851889	3.728638901	3.771251752	3.068335461	3.442051734	3.991072812	3.487267665	3.877037451	3.671576448	3.715223471	3.770406216	4.607572962	3.241249869	3.666972412	3.543087516	4.192328327	3.867085956	4.051415608
Pame_15120.t1	6.914444932	6.357650527	6.317244365	6.071269275	6.300769863	6.13887589	6.496241825	6.16175066	6.130494372	6.354106538	6.203379328	6.223743027	6.217383897	6.242364323	5.909146648	6.425435806	6.538027481	6.128662525	6.244352417	6.127255637	6.622057678	6.242551062	6.603476505	6.416826233	6.436363421	6.578504028	6.488309336	6.441214543	6.811881996	6.638844228	6.517007919	6.632384557	6.886537954	6.645440841	6.858627576	6.514611494	6.292049175	6.971198645	6.921840937	6.957450336	6.981932547	6.974563728	7.131538041	7.465941824	7.221007027	7.041713902	6.670769536	8.001137928	6.97255481	7.265680675
Pame_15129.t1	4.194284085	3.897656714	3.483596535	3.012967281	3.412851965	3.655431976	4.162298671	3.696116259	3.476679788	3.683370829	2.281582533	2.823099186	3.220571416	2.847423722	3.608927492	3.396082748	3.219802005	2.808170844	3.563926875	3.638131776	1.939937405	2.61070951	3.332750892	3.161492701	3.109445815	3.118095551	3.611880567	3.156938577	3.777061956	3.231412439	3.174326515	3.379031732	3.930633271	2.948866189	3.648108752	3.422432165	3.483970516	3.434330652	3.651671701	2.561634074	3.315586517	3.329153742	3.355002164	3.519743173	3.792001557	3.119820952	3.501349969	4.322670892	3.42111825	3.674584939
Pame_15130.t1	3.56163163	3.222943632	3.114030468	2.695076252	2.827930778	2.90091703	3.332020431	2.735121373	2.967238711	2.923371702	2.705918203	2.884183709	3.370457255	3.006301615	3.490967972	3.417316509	3.322598792	2.824666036	3.327358266	3.285128451	2.517706547	2.841792016	3.258800803	3.22090568	3.224967908	3.292332677	3.461685707	3.091007513	3.502075956	3.218181341	3.435640594	3.244022401	3.789489304	3.111637317	3.590733745	3.479980692	3.551626753	3.518610671	3.566413335	2.862128001	3.16776415	3.127301455	3.614698067	3.696806213	3.545004604	3.478505927	3.506830408	3.523963346	3.128398992	3.328758929
Pame_15131.t1	6.602001007	6.396318782	5.773268466	5.810257999	5.941573514	6.196953199	6.140496468	5.835252074	6.02977973	6.033511102	4.211012193	4.272105328	4.341957291	4.13937126	3.837519451	4.202864332	4.314377503	3.686556553	4.059666766	4.094160048	4.090362289	4.197079053	4.770274057	4.599692703	4.440586828	4.621665096	4.591398174	4.591984533	4.686747025	4.421378166	4.5098225	4.526838795	4.648177796	5.309179826	4.789885717	4.498589159	4.313020867	4.868958331	4.599591546	4.826080648	5.14781953	4.740852025	4.939442872	5.427133465	4.716590395	5.43469494	4.311895415	5.13547741	4.989620431	4.929947187
Pame_15134.t2	3.287596405	2.913394969	3.124366187	2.868475402	2.991294171	2.965183999	3.239265132	2.979842438	2.888941925	3.031666911	2.695096302	3.192358314	3.365073787	3.0178471	3.253683758	3.266150865	2.994603256	3.162928626	3.13437046	2.825810045	3.523034962	3.477586671	3.287373295	3.38312779	3.416330386	3.202275091	3.101532424	3.195273572	3.2665407	3.206630722	3.4747605	3.38367803	3.629263352	3.899823344	3.587040888	3.431098734	3.404409972	3.562498881	3.555362174	3.558916578	3.876359776	3.526582179	3.555239453	3.878362415	3.232820365	3.531493752	3.582399442	3.567630624	3.707094038	3.534821109
Pame_15136.t1	4.686982279	4.009589035	4.584679945	3.801407018	4.365370596	3.889171733	4.571858804	4.013328257	4.101196221	4.411758407	3.569503244	4.317079715	4.192604502	4.00337736	4.28241015	4.480452557	4.241519888	4.168722254	4.20387457	3.90078954	4.307807365	4.41849357	4.473377809	4.573841048	4.487930049	4.372868542	4.259716904	4.353337407	4.606578437	4.290240074	4.173015468	4.479961297	4.599288035	4.872070284	4.921064945	4.766340733	4.722012379	4.760880922	4.398726593	4.673121062	4.935667179	4.520447393	4.931522328	5.215573768	4.522350839	4.803449211	4.344792997	5.107001505	4.863343811	4.792839739
Pame_15138.t1	4.671117838	4.488322191	4.762832468	4.077918036	4.410239331	4.476776981	4.655832647	4.532111202	4.524740721	4.552223349	4.057831475	4.360167596	4.43321987	4.164609309	4.611591433	4.659153926	4.289546783	4.113258756	4.559540759	4.274000685	4.607336232	4.707276296	4.669298946	4.879607754	4.786779301	4.674381554	4.590110938	4.716771456	4.491821036	4.541006759	4.724448368	4.664829819	4.913344222	5.313492569	5.01485515	5.110868499	4.869363117	4.831294575	4.976400298	4.845028315	5.146524891	4.917517684	5.04024807	5.509600841	4.518692492	5.250582665	4.762614579	4.716952495	4.978364972	5.012809996
Pame_15142.t1	4.995900534	3.165686877	0.866537715	3.340871283	2.27841303	0.536864561	3.544658479	3.066130533	4.051415608	2.009966975	5.585094742	5.256825742	6.308892336	5.557811362	6.252652188	5.706058049	5.505335207	5.704899623	5.929833596	6.142734047	5.20930129	5.465478249	5.279686718	5.320712112	5.664272337	5.208201187	5.596976873	5.885259534	5.811843473	5.706549891	5.413817455	5.054084393	3.792709618	4.453096101	5.58034752	5.767331692	5.554281863	4.597745685	4.580850978	4.83320889	4.51105683	4.345822138	4.319437297	3.856577416	4.233527648	4.517981118	5.504725254	0.1848287	4.399430892	4.119140338
Pame_15143.t1	4.598240131	3.740377138	2.609866044	4.568232803	3.621758857	3.407388104	3.575639079	4.205978919	4.671893427	3.318804166	10.61537215	10.26889284	11.45980556	10.54088358	11.3610281	10.76480526	10.30257039	10.90815991	10.8928767	11.31881957	10.24317398	10.57025419	10.38375828	10.57119328	10.63385801	10.24495839	10.63718636	10.79518737	10.21095133	10.8159116	10.35279383	9.907822035	8.729892604	9.354873056	10.24805801	10.91877381	10.34696797	9.591737379	9.528659219	9.692938002	9.378875719	9.202831526	9.330347753	8.814931682	9.080471133	9.530741854	10.52226765	1.154797051	9.341596654	9.038918989
Pame_15147.t1	3.526093858	3.158317636	3.00699631	2.69265037	3.086766785	3.03182921	3.402449327	3.119449144	2.900321982	3.254522995	4.18841675	4.03540397	3.817265097	3.963048651	4.235390085	4.243669081	4.170229538	4.427304462	4.293245398	4.372680523	4.599805752	4.368789298	3.985136067	3.974015284	4.115590964	4.228595536	4.496916077	4.031818626	4.461954128	4.619019708	4.121148056	4.317188278	4.690774652	4.574240804	4.391114676	4.573368467	4.30873947	4.518031493	4.679857262	4.517981118	5.204625917	5.050697584	4.694194889	4.890086704	5.00864375	4.766234708	4.345126661	5.552500037	4.858548012	4.933246862
Pame_15148.t1	5.549918633	5.380514746	4.524026053	4.616522379	4.677260161	5.282250745	5.081991454	4.56947894	4.758025955	4.597507338	6.772980914	6.632038413	7.037634803	6.623291858	6.841419678	7.084585191	6.712375673	7.209911446	7.091054496	6.945935381	7.304675307	6.720196367	6.939226578	6.902640413	7.132432895	6.944987252	7.366942877	6.986922842	7.037371239	7.341096238	7.047723774	6.988491557	7.545296581	6.334738091	7.436195161	6.806311167	7.191049341	7.351292632	7.594451511	7.199584014	7.469275501	7.892202783	7.426751163	7.149381319	7.551931233	6.709511214	7.126301804	7.924836251	7.585390737	7.768111526
Pame_15149.t1	3.348083666	3.158847568	3.125646143	2.995683498	3.028555008	3.085528333	3.072670074	2.988548363	2.905000389	3.182636686	4.128656339	3.802224242	3.769761162	3.898198676	4.07231164	4.235918488	3.772054552	4.267670623	4.10058245	3.980948403	4.365636553	4.317832246	3.897685753	4.150689643	3.931985556	4.0227939	4.371684309	4.130568504	4.030424368	4.382978443	3.903915579	4.05299835	4.545227068	4.50503344	4.28555018	4.46662712	4.45349124	4.302187426	4.444322517	4.453866523	4.717144481	4.847540983	4.747263858	4.976001542	4.57695742	4.556490727	4.246240853	4.798532715	4.39386234	4.83594428
Pame_15152.t1	5.375779709	5.311335993	5.46311562	5.046486695	5.037632607	5.497740089	5.658974053	5.09792256	5.01423923	5.253713253	4.055317147	4.753893303	4.934530655	4.842395604	4.40344498	4.898101912	4.61613417	4.53925809	4.746694353	4.631738742	4.606910021	5.053819474	4.907409872	5.002932001	5.07661895	5.307497744	4.626853779	4.700739324	4.362224392	4.750579709	4.956795473	5.125258473	5.018861135	5.674988797	5.177734455	4.989715788	5.037817074	5.378934659	4.786868148	5.233144132	5.365468586	4.89328454	5.094797666	6.019777516	4.271687118	5.627402559	5.027034589	3.831745528	4.990932176	4.896732004
Pame_15153.t1	0.993050417	1.144777324	0.788479418	0.948219567	1.093452004	1.239844041	0.733977277	1.504915257	0.752757153	1.518041567	0.946674723	1.629687673	1.506982698	0.994022088	1.888269821	1.666906533	1.836247331	2.237805371	1.492822262	1.215100782	2.048138514	1.537350742	2.418173753	1.870672462	2.381178143	1.826025718	1.869058057	2.252131016	1.870932808	2.292808247	1.647332932	1.607597816	1.562962829	2.624720898	1.890785195	2.05164704	2.003044479	2.228473941	2.32483652	2.576913898	2.371266112	1.202843963	1.950871491	3.099418089	1.500883617	2.726874802	1.962308399	1.893645673	2.110981218	2.075563436
Pame_15155.t1	3.662604294	3.518069272	3.53688594	2.744583076	3.105823882	3.654229296	3.626626032	3.036077759	3.205575497	3.393270661	3.064093015	3.057559445	2.968767231	2.87334272	3.056299123	3.047215544	2.949215544	2.828203015	2.91857133	2.559523628	2.899013173	3.403679473	3.020180362	3.120108042	3.105010878	3.234590222	2.967207349	2.968470504	3.041176384	2.8862848	3.127753774	3.310520446	3.40863986	3.549287194	3.262551924	3.301574478	3.302656835	3.3223493	3.200396063	3.255293756	3.521691513	3.48327406	3.531393938	3.619459965	3.369783325	3.42928655	3.403045437	3.326344631	3.343339595	3.498531719
Pame_15156.t1	0.80025757	2.516118553	2.001294238	1.25651555	1.294264901	1.854825507	1.885242448	1.911239051	2.175859887	1.619633683	2.52088987	1.789800185	1.968138687	2.211420328	0	1.932699959	1.6622055	1.802921103	0	0	2.061786564	1.860744342	2.131391932	2.155257027	1.649537287	1.966707314	0.830222056	2.140173317	1.880140861	0	2.091344405	0.900273672	0.95689897	2.781708017	1.494046889	2.381903515	1.388597347	0	1.793492246	2.108688371	2.485460318	1.542847391	2.396833539	2.869063982	0.938546263	2.384016641	2.221901822	0	2.19501051	2.044012848
Pame_15161.t1	4.284714	4.167446247	4.419997245	4.21791312	4.338474334	4.056678896	4.394383805	4.514892334	4.424807904	4.40063356	4.738838079	5.600391678	5.747763332	5.656793803	5.099046878	5.553120854	5.286001368	4.941181449	5.297312492	4.88519363	5.071809855	5.599588571	5.288616954	5.442343077	5.65847143	5.596192738	4.963474124	5.440131648	4.616075342	5.224233259	5.442286671	5.41829791	5.512716763	5.292248001	5.569670324	5.559060409	5.755934412	5.101822335	5.098385868	5.639715489	5.49482839	5.029077365	5.35139865	5.798473097	3.905581959	5.333577584	5.130494372	2.361978854	5.235734717	4.960558045
Pame_15164.t1	4.871868284	4.41930966	4.5167527	3.175831151	3.712232585	3.873606522	4.083536768	2.668255307	3.021069247	3.732030359	3.864503131	3.547017894	3.570110715	4.291154119	3.65239471	3.813319455	4.153440564	3.75290912	3.65209637	2.911839199	4.002819515	4.656696572	4.189832464	4.126634272	4.025170576	4.628336172	4.347467237	4.278044239	4.742679958	3.663720332	4.322122846	4.679784089	4.718597261	4.316457134	4.215235937	4.608750115	4.127699305	4.454228545	4.598323515	4.689545181	4.863834406	5.008589971	4.94823639	4.938887965	4.445607533	5.18250162	4.542926612	5.009015665	4.856089328	4.692042145
Pame_15165.t1	11.79817205	11.42185445	11.22756781	10.83893601	10.98720716	11.26041386	11.41842716	10.87893987	10.94632148	11.03742341	11.22865037	11.00799435	11.33465319	11.07944478	11.02916987	11.20203809	11.32585634	11.18520995	11.34512799	11.215624	11.20237487	11.07831095	11.15492567	11.07509804	11.25223374	11.18839722	11.29156212	11.44574946	11.70173098	11.45677022	11.39370685	11.45349186	11.37532186	11.37667349	11.37152075	11.3233194	11.24553488	11.3589753	11.4929247	11.41346398	11.52526141	11.48926093	11.59648796	11.71460615	11.38887296	11.36764408	11.24326921	11.49571515	11.36412371	11.39073324
Pame_15166.t1	3.401968985	2.743338309	3.009345381	2.002839313	2.379851043	2.729098084	2.768419372	2.396770532	2.39311412	2.801458755	1.443818797	2.642828625	2.065162123	2.450617424	1.792001557	2.353704383	2.449125529	2.241675469	1.851727057	2.192680243	2.274160259	2.730250838	2.336540479	2.733018034	2.303278091	2.699351738	2.709875096	2.793130125	2.010038611	2.347087329	2.851459224	2.607827403	3.196474854	3.811635431	3.057512658	2.724244252	2.775332941	3.042768642	2.740143954	3.283908441	3.644790753	3.276858411	3.472136803	4.582899174	2.554615864	4.195442095	2.932108429	1.922148362	3.167624474	3.20256504
Pame_15168.t1	4.497784789	4.085509638	4.192486147	3.524778325	4.18196918	3.898634035	4.398343529	3.769126401	3.664630743	3.885867169	1.470255717	2.627329011	2.809488532	2.841363316	2.63720912	3.438452551	3.152395994	2.526619736	2.749532122	2.632445051	2.509817434	2.921381105	2.873065086	3.202740548	3.544868636	3.347455898	3.182457125	3.217029035	3.565268145	3.025044746	3.10478282	3.247629832	3.207585231	3.416918088	3.278121574	2.996057865	3.018983056	3.846282688	3.329222644	3.472409786	3.79898366	3.75708727	3.592887539	4.082387519	2.839903168	3.388810851	3.370839427	3.69167932	3.908399827	4.023645697
Pame_15170.t1	5.504601326	5.074933523	5.299317934	5.131321958	5.468729925	4.642672695	5.517776455	5.047843716	4.993235056	5.347679828	6.22162192	5.648617873	6.217554511	5.798071258	5.907647812	6.222860577	5.886572095	5.713269651	6.121877444	6.145954556	6.009694277	5.823848695	5.891008388	5.892286585	6.275122548	6.110342361	5.907450733	6.278036802	6.070919507	6.009774883	6.290254821	5.996296089	6.337252596	6.153566218	6.313053528	6.102183593	6.060388989	6.308062297	6.005465114	6.138814469	6.082210794	6.196176201	6.272913398	6.498555653	5.86807679	6.116801392	6.094126259	5.28631194	6.246685502	6.016168681
Pame_15171.t1	12.36134344	11.80875507	11.52156609	11.27305542	11.2503458	11.5124837	11.85180369	11.19971528	11.39993476	11.34074584	12.66532481	12.45745527	12.55123241	12.49838801	12.42071555	12.62499188	12.85311848	12.65479264	12.65999143	12.64455933	12.88597467	12.37450701	12.75605796	12.69321686	12.67117393	12.69042364	12.79809305	12.7214282	13.20451765	12.77742588	12.85601305	13.08728382	13.08449451	12.64475985	12.78464098	12.72628203	12.62884421	12.93252297	13.05449918	13.07049331	13.09082697	13.03930807	13.24502081	13.04534501	13.46568118	12.80621529	12.74716288	13.68352102	13.13836621	13.23561787
Pame_15175.t1	3.842405661	3.184051731	3.262738322	2.909558076	2.928679202	3.026077646	3.566315907	2.8715263	3.062037069	3.004869884	3.43056629	3.091803061	2.933863414	3.120711906	3.361535376	3.20106608	3.336149111	3.502050489	3.062660549	3.317150644	3.382184429	3.471174451	3.014517766	3.029684335	2.953287592	3.093147725	3.31190849	3.245579326	3.565609361	3.282844533	3.297798894	3.492250584	3.304235034	3.398346266	3.318491834	3.491263074	3.341093391	3.248906695	3.6703305	3.538811281	3.674517147	3.635185558	3.871340983	3.679784089	3.688359425	3.52400097	3.207738269	4.34775777	3.557875677	3.670262508
